uid,generation,generation_time
030_1207,"Etwa 60 Fälle von überhitzenden iPods wurden gemeldet, die insgesamt sechs Brände verursachten und vier Personen leichte Verbrennungen zufügten. Japans Ministerium für Wirtschaft, Handel und Industrie (METI) erklärte, dass es von 27 Unfällen im Zusammenhang mit den Geräten wusste. In der vergangenen Woche kündigte METI an, dass Apple es über 34 zusätzliche Überhitzungsvorfälle informiert hatte, die das Unternehmen als „nicht ernsthaft“ bezeichnete. Das Ministerium reagierte, indem es Apples Verschiebung des Berichts als „wirklich bedauerlich“ bezeichnete.",1.2018578052520752
030_912,"Die Kolonien der Soldatenameisen marschieren und nisten ebenfalls in verschiedenen Phasen. In der nomadischen Phase marschieren die Soldatenameisen nachts und halten tagsüber an, um zu lagern. Die Kolonie beginnt eine nomadische Phase, wenn die verfügbaren Nahrungsmittel abgenommen haben. Während dieser Phase baut die Kolonie temporäre Nester, die täglich gewechselt werden. Jede dieser nomadischen Streifzüge oder Märsche dauert ungefähr 17 Tage.",1.0688831806182861
030_1132,"""Um das 15. Jahrhundert war Nordestland stark von der deutschen Kultur beeinflusst. Einige deutsche Mönche wollten Gott den einheimischen Menschen näherbringen, also erfanden sie die estnische Schriftsprache. Sie basierte auf dem deutschen Alphabet, und ein Zeichen """"Õ/õ"""" wurde hinzugefügt. Mit der Zeit verschmolzen viele Wörter, die aus dem Deutschen entlehnt wurden. Dies war der Beginn der Aufklärung.""",1.02541184425354
030_1085,"Unter ihnen gibt es mehr mittelgroße Katzen, die mittelgroße Beute fressen, die von Kaninchen bis zu Antilopen und Rehen reicht. Schließlich gibt es viele kleine Katzen (einschließlich freilaufender Hauskatzen), die die weitaus zahlreichere kleine Beute wie Insekten, Nagetiere, Eidechsen und Vögel fressen. Das Geheimnis ihres Erfolgs ist das Konzept der Nische, eine spezielle Aufgabe, die jede Katze hat und die sie davon abhält, mit anderen zu konkurrieren.",1.192415714263916
030_1159,"Zu Beginn der Unabhängigkeit der Nation half das Fachwissen der Singapore Botanic Gardens, die Insel in eine tropische Gartenstadt zu verwandeln. 1981 wurde Vanda Miss Joaquim, ein Orchideen-Hybrid, zur Nationalblume der Nation gewählt.",0.8464148044586182
030_1623,"Die Verwendung von GPS-Navigationsanwendungen auf Ihrem Smartphone kann der einfachste und bequemste Weg sein, sich außerhalb Ihres Heimatlandes zurechtzufinden. Es kann Geld sparen, indem man keine neuen Karten für ein GPS-Gerät oder ein eigenständiges GPS-Gerät kauft oder eines von einer Autovermietung mietet. Wenn Sie keine Datenverbindung für Ihr Telefon haben oder es außerhalb der Reichweite ist, kann ihre Leistung eingeschränkt oder nicht verfügbar sein.",1.0370886325836182
030_1105,"Die Zähne eines Triceratops hätten in der Lage gewesen, nicht nur Blätter, sondern sogar sehr harte Äste und Wurzeln zu zerdrücken. Einige Wissenschaftler glauben, dass Triceratops Zykaden gegessen hat, eine Pflanzenart, die im Kreidezeitalter verbreitet war. Diese Pflanzen sehen aus wie kleine Palmen mit einer Krone aus scharfen, stacheligen Blättern. Ein Triceratops hätte seinen starken Schnabel benutzen können, um die Blätter abzureißen, bevor er den Stamm aß. Andere Wissenschaftler argumentieren, dass diese Pflanzen sehr giftig sind, sodass es unwahrscheinlich ist, dass irgendein Dinosaurier sie gegessen hat, obwohl heute das Faultier und andere Tiere wie der Papagei (ein Nachkomme der Dinosaurier) giftige Blätter oder Früchte essen können.",1.5695948600769043
030_1384,"""Nadals Kopf-an-Kopf-Bilanz gegen den Kanadier beträgt 7–2. Er verlor kürzlich gegen Raonic im Brisbane Open. Nadal erzielte 88 % Netzpunkte im Match und gewann 76 Punkte beim ersten Aufschlag. Nach dem Match sagte der König des Sandes: """"Ich bin einfach begeistert, wieder in den Finalrunden der wichtigsten Veranstaltungen zu sein. Ich bin hier, um zu versuchen, zu gewinnen.""""",0.9471931457519531
030_1188,Ein moderates Erdbeben erschütterte am Montag um 22:08 Uhr den Westen von Montana. Vom United States Geological Survey (USGS) und seinem National Earthquake Information Center wurden keine sofortigen Schadensmeldungen erhalten. Das Epizentrum des Erdbebens lag etwa 20 km (15 Meilen) nördlich-nordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,0.9091145992279053
030_1002,"""Eine der häufigsten Methoden, um die Bedeutung der Sozialisierung zu veranschaulichen, besteht darin, auf die wenigen unglücklichen Fälle von Kindern hinzuweisen, die durch Vernachlässigung, Unglück oder absichtlichen Missbrauch während ihres Aufwachsens nicht von Erwachsenen sozialisiert wurden. Solche Kinder werden als """"feral"""" oder wild bezeichnet. Einige wilde Kinder wurden von Menschen (in der Regel ihren eigenen Eltern) eingesperrt; in einigen Fällen war diese Kindesentziehung auf die Ablehnung der Eltern gegenüber einer schweren intellektuellen oder körperlichen Beeinträchtigung des Kindes zurückzuführen. Wilde Kinder haben möglicherweise schweren Kindesmissbrauch oder Trauma erlebt, bevor sie verlassen wurden oder wegliefen. Andere sollen von Tieren aufgezogen worden sein; einige sollen alleine in der Wildnis gelebt haben. Wenn sie vollständig von nicht-menschlichen Tieren aufgezogen wurden, zeigt das wilde Kind Verhaltensweisen (innerhalb physischer Grenzen), die fast ausschließlich denen des jeweiligen Pflege-Tieres ähneln, wie zum Beispiel seine Angst vor oder Gleichgültigkeit gegenüber Menschen.""",2.254265069961548
030_1125,"Wenn Sie jemanden anrufen, der Tausende von Meilen entfernt ist, verwenden Sie einen Satelliten. Der Satellit im Weltraum empfängt den Anruf und reflektiert ihn dann nahezu sofort zurück zur Erde. Der Satellit wurde mit einer Rakete ins All geschickt. Wissenschaftler verwenden Teleskope im Weltraum, weil die Erdatmosphäre einen Teil unseres Lichts und unserer Sicht verzerrt. Es benötigt eine riesige Rakete, die über 100 Fuß hoch ist, um einen Satelliten oder ein Teleskop ins All zu bringen.",1.2152554988861084
030_1050,"Das Nervensystem erhält die Homöostase aufrecht, indem es Nervenimpulse durch den gesamten Körper sendet, um den Blutfluss aufrechtzuerhalten und ungestört zu halten. Diese Nervenimpulse können so schnell durch den Körper gesendet werden, was dazu beiträgt, den Körper vor potenziellen Bedrohungen zu schützen.",0.9154455661773682
030_1800,"Obwohl viele der Tiere im Park es gewohnt sind, Menschen zu sehen, sind die Wildtiere dennoch wild und sollten nicht gefüttert oder gestört werden. Laut den Parkbehörden sollten Sie mindestens 100 Yards/Meter von Bären und Wölfen und 25 Yards/Meter von allen anderen Wildtieren entfernt bleiben! Egal wie zahm sie aussehen mögen, Bisons, Elche, Moose, Bären und fast alle großen Tiere können angreifen. Jedes Jahr werden Dutzende von Besuchern verletzt, weil sie nicht den richtigen Abstand eingehalten haben. Diese Tiere sind groß, wild und potenziell gefährlich, also geben Sie ihnen ihren Raum. Darüber hinaus sollten Sie sich bewusst sein, dass Gerüche Bären und andere Wildtiere anziehen, also vermeiden Sie es, geruchsintensive Lebensmittel zu tragen oder zu kochen, und halten Sie das Lager sauber.",1.5029535293579102
030_1409,"Im Jahr 1956 zog Słania nach Schweden, wo er drei Jahre später für die schwedische Post zu arbeiten begann und deren Hauptgraveur wurde. Er produzierte über 1.000 Briefmarken für Schweden und 28 andere Länder. Seine Arbeit ist von so anerkanntem Qualitäts- und Detailreichtum, dass er einer der sehr wenigen ""Haushaltsnamen"" unter Philatelisten ist. Einige spezialisieren sich darauf, nur seine Werke zu sammeln. Seine 1.000. Briefmarke war die großartige ""Großen Taten der schwedischen Könige"" von David Klöcker Ehrenstrahl im Jahr 2000, die im Guinness-Buch der Rekorde aufgeführt ist. Er war auch mit der Gravur von Banknoten für viele Länder beschäftigt, wobei aktuelle Beispiele seiner Arbeit die Porträts der Premierminister auf der Vorderseite der neuen kanadischen 5-Dollar- und 100-Dollar-Scheine umfassen.",1.6332273483276367
030_1506,"Martelly hat gestern einen neuen Provisorischen Wahlrat (CEP) mit neun Mitgliedern vereidigt. Es ist Martellys fünfter CEP in vier Jahren. Letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorherigen CEPs als Teil eines Maßnahmenpakets, um das Land auf neue Wahlen vorzubereiten. Die Kommission war Martellys Antwort auf weit verbreitete Proteste gegen das Regime, die im Oktober begonnen hatten. Die manchmal gewalttätigen Proteste wurden durch das Versäumnis ausgelöst, Wahlen abzuhalten, die seit 2011 fällig waren.",1.3835935592651367
030_1308,"Am 24. September 1759 unterzeichnete Arthur Guinness einen 9.000-jährigen Mietvertrag für die St. James' Gate Brewery in Dublin, Irland. 250 Jahre später ist Guinness zu einem globalen Unternehmen gewachsen, das jedes Jahr einen Umsatz von 10 Milliarden Euro (14,7 Milliarden US-Dollar) erzielt.",0.7876229286193848
030_1332,"Der unbemannte Mondorbiter Chandrayaan-1 schleuderte seine Mond-Einschlagsonde (MIP) ab, die mit 1,5 Kilometern pro Sekunde (3000 Meilen pro Stunde) über die Oberfläche des Mondes raste und erfolgreich in der Nähe des Südpols des Mondes aufschlug. Neben drei wichtigen wissenschaftlichen Instrumenten trug die Mondsonde auch das Bild der indischen Nationalflagge, die auf allen Seiten gemalt war.",1.0443103313446045
030_1406,"Am Montag gab Sara Danius, die ständige Sekretärin des Nobelkomitees für Literatur der Schwedischen Akademie, während eines Radioprogramms auf Sveriges Radio in Schweden öffentlich bekannt, dass das Komitee, das Bob Dylan nicht direkt erreichen konnte, um ihm den Nobelpreis für Literatur 2016 zu überbringen, seine Bemühungen eingestellt hat, ihn zu kontaktieren. Danius sagte: ""Im Moment tun wir nichts. Ich habe seinen engsten Mitarbeiter angerufen und E-Mails gesendet und sehr freundliche Antworten erhalten. Für den Moment ist das sicherlich genug.""",1.2051422595977783
030_1144,"""Die Sonne hat keine Kruste wie die Erde, auf der man stehen kann. Die gesamte Sonne besteht aus Gasen, Feuer und Plasma. Das Gas wird dünner, je weiter man sich vom Zentrum der Sonne entfernt. Der äußere Teil, den wir sehen, wenn wir zur Sonne schauen, wird als Photosphäre bezeichnet, was """"Lichtball"""" bedeutet.""",0.9612796306610107
030_1285,"Historiker haben frühere FBI-Politiken kritisiert, weil sie Ressourcen auf Fälle konzentrierten, die einfach zu lösen sind, insbesondere auf gestohlene Autos, mit der Absicht, die Erfolgsquote der Behörde zu steigern. Der Kongress begann im Haushaltsjahr 2005 mit der Finanzierung der Obszönitätsinitiative und stellte klar, dass das FBI 10 Agenten für Erwachsenenpornografie abstellen muss.",0.8864765167236328
030_1532,"Kurierunternehmen werden gut bezahlt, um Dinge schnell zu liefern. Häufig ist die Zeit bei Geschäftsdokumenten, Waren oder Ersatzteilen für eine dringende Reparatur sehr wichtig. Auf einigen Routen haben die größeren Unternehmen ihre eigenen Flugzeuge, aber für andere Routen und kleinere Firmen gab es ein Problem. Wenn sie Dinge per Luftfracht versendeten, konnte es auf einigen Routen Tage dauern, bis sie das Entladen und die Zollabfertigung durchlaufen hatten. Der einzige Weg, um es schneller durchzubekommen, war, es als aufgegebenes Gepäck zu versenden. Die Vorschriften der Fluggesellschaften erlauben es ihnen nicht, Gepäck ohne einen Passagier zu versenden, und hier kommen Sie ins Spiel.",1.2844183444976807
030_1106,"Die Zähne eines Triceratops wären in der Lage gewesen, nicht nur Blätter, sondern sogar sehr harte Äste und Wurzeln zu zerquetschen. Einige Wissenschaftler glauben, dass der Triceratops Cycadeen aß, eine Pflanzenart, die im Kreidezeitalter häufig war. Diese Pflanzen sehen aus wie kleine Palmen mit einer Krone aus scharfen, stacheligen Blättern. Ein Triceratops hätte seinen starken Schnabel benutzen können, um die Blätter abzureißen, bevor er den Stamm fraß. Andere Wissenschaftler argumentieren, dass diese Pflanzen sehr giftig sind, sodass es unwahrscheinlich ist, dass irgendein Dinosaurier sie aß, obwohl heute das Faultier und andere Tiere wie der Papagei (ein Nachkomme der Dinosaurier) giftige Blätter oder Früchte essen können.",1.5304698944091797
030_1617,"Lebensmittel in Supermärkten zu kaufen, ist normalerweise der günstigste Weg, um sich zu ernähren. Ohne Kochmöglichkeiten sind die Auswahlmöglichkeiten jedoch auf Fertiggerichte beschränkt. Zunehmend haben Supermärkte ein abwechslungsreicheres Sortiment an Fertiggerichten. Einige bieten sogar eine Mikrowelle oder andere Möglichkeiten zum Erwärmen von Lebensmitteln an. In einigen Ländern oder Geschäften gibt es mindestens ein Restaurant vor Ort, oft ein eher informelles mit erschwinglichen Preisen.",1.0410223007202148
030_1751,"""Zusammen mit seiner relativen Unzugänglichkeit ist """"Timbuktu"""" zu einem Metapher für exotische, ferne Länder geworden. Heute ist Timbuktu eine verarmte Stadt, obwohl ihr Ruf sie zu einer Touristenattraktion macht und sie über einen Flughafen verfügt. 1990 wurde sie aufgrund der Bedrohung durch Wüstensand in die Liste der gefährdeten Weltkulturerbestätten aufgenommen. Es war einer der wichtigsten Stopps während der PBS-Sonderausstellung von Henry Louis Gates """"Wunder der afrikanischen Welt"""". Die Stadt steht im krassen Gegensatz zu den anderen Städten des Landes, da sie mehr arabisches Flair als afrikanisches hat.""",1.4904468059539795
030_1344,"""Nach Angaben von Ansa waren die Polizei besorgt über ein paar hochrangige Aufträge, die sie befürchteten, könnten einen offenen Kriegsfolgen auslösen. Die Polizei sagte, Lo Piccolo habe die Oberhand, weil er Provenzano's rechte Hand in Palermo gewesen sei und seine größere Erfahrung ihm den Respekt der älteren Generation von Bossen eingebracht habe, während sie Provenzano's Politik verfolgten, so wenig wie möglich im Rampenlicht zu stehen und gleichzeitig ihr Machtnetzwerk zu stärken. Diese Bosse waren von Provenzano gezügelt worden, als er den Riina-gesteuerten Krieg gegen den Staat beendete, der 1992 das Leben der Mafia-Kreuzritter Giovanni Falcone und Paolo Borsellino forderte.""",1.4750392436981201
030_1231,"Die Satelliten, von denen jeder mehr als 1.000 Pfund wog und mit einer Geschwindigkeit von etwa 17.500 Meilen pro Stunde unterwegs war, kollidierten in einer Höhe von 491 Meilen über der Erde. Wissenschaftler sagen, dass die Explosion, die durch die Kollision verursacht wurde, massiv war. Sie versuchen immer noch festzustellen, wie groß der Absturz war und wie die Erde betroffen sein wird. Das United States Strategic Command des US-Verteidigungsministeriums verfolgt die Trümmer. Die Ergebnisse der Analyse werden auf einer öffentlichen Website veröffentlicht.",1.1841013431549072
030_1756,"Wenn das Land, das Sie besuchen werden, einer Reiseempfehlung unterliegt, kann dies Auswirkungen auf Ihre Reise-Krankenversicherung oder Ihre Reise-Stornierungsversicherung haben. Sie möchten möglicherweise auch den Rat von Regierungen anderer Länder einholen, jedoch ist deren Beratung für ihre eigenen Bürger gedacht. Ein Beispiel: Amerikanische Staatsbürger im Nahen Osten könnten mit anderen Situationen konfrontiert sein als Europäer oder Araber. Reiseempfehlungen sind lediglich eine kurze Zusammenfassung der politischen Lage in einem Land. Die dargestellten Ansichten sind oft oberflächlich, allgemein und vereinfacht im Vergleich zu den detaillierteren Informationen, die anderswo verfügbar sind.",1.2194576263427734
030_1457,"""Alle Höhleneingänge, die als """"Die sieben Schwestern"""" bezeichnet werden, haben einen Durchmesser von mindestens 100 bis 250 Metern (328 bis 820 Fuß). Infrarotbilder zeigen, dass die Temperaturunterschiede zwischen Tag und Nacht darauf hindeuten, dass es sich wahrscheinlich um Höhlen handelt. """"Tagsüber sind sie kühler als die umgebende Oberfläche und nachts wärmer. Ihr thermisches Verhalten ist nicht so konstant wie das großer Höhlen auf der Erde, die oft eine ziemlich konstante Temperatur aufrechterhalten, aber es stimmt damit überein, dass es sich um tiefe Löcher im Boden handelt,"""" sagte Glen Cushing vom Astrogeology-Team des United States Geological Survey (USGS) und von der Northern Arizona University in Flagstaff, Arizona.""",1.5012097358703613
030_1497,"Tropischer Sturm Danielle, der vierte benannte Sturm der atlantischen Hurrikansaison 2010, hat sich im östlichen Atlantischen Ozean gebildet. Der Sturm, der sich etwa 3.000 Meilen von Miami, Florida, entfernt befindet, hat maximale anhaltende Winde von 40 mph (64 kph). Wissenschaftler des National Hurricane Center prognostizieren, dass Danielle bis Mittwoch zu einem Hurrikan erstarken wird. Da der Sturm weit von der Landung entfernt ist, bleibt es schwierig, potenzielle Auswirkungen auf die Vereinigten Staaten oder die Karibik abzuschätzen.",1.2608067989349365
030_1064,"""Ja! König Tutanchamun, manchmal als """"König Tut"""" oder """"Der Junge König"""" bezeichnet, ist einer der bekanntesten altägyptischen Könige der modernen Zeit. Interessanterweise wurde er in der Antike nicht als sehr wichtig angesehen und wurde in den meisten antiken Königsliste nicht aufgeführt. Die Entdeckung seines Grabes im Jahr 1922 machte ihn jedoch zu einer Berühmtheit. Während viele Gräber der Vergangenheit ausgeraubt wurden, blieb dieses Grab nahezu ungestört. Die meisten der mit Tutanchamun beigesetzten Gegenstände sind gut erhalten, einschließlich Tausender Artefakte aus edlen Metallen und seltenen Steinen.""",1.5904407501220703
030_919,"Das Atom kann als einer der grundlegenden Bausteine aller Materie betrachtet werden. Es ist eine sehr komplexe Einheit, die gemäß einem vereinfachten Bohr-Modell aus einem zentralen Kern besteht, der von Elektronen umkreist wird, ähnlich wie Planeten die Sonne umkreisen – siehe Abbildung 1.1. Der Kern besteht aus zwei Teilchen – Neutronen und Protonen. Protonen haben eine positive elektrische Ladung, während Neutronen keine Ladung haben. Die Elektronen haben eine negative elektrische Ladung.",1.283972978591919
030_1636,"Camping unterhalb des Rands des Grand Canyon erfordert eine Genehmigung für das Hinterland. Die Genehmigungen sind begrenzt, um den Canyon zu schützen, und werden am ersten Tag des Monats, vier Monate vor dem Startmonat, verfügbar. Eine Genehmigung für das Hinterland für jeden Starttermin im Mai wird also am 1. Januar verfügbar. Die Plätze in den beliebtesten Bereichen, wie dem Bright Angel Campground neben dem Phantom Ranch, sind in der Regel schnell ausgebucht, basierend auf den Anfragen, die am ersten Tag eingehen, an dem sie für Reservierungen geöffnet sind. Es gibt eine begrenzte Anzahl von Genehmigungen, die für spontane Anfragen auf der Basis ""Wer zuerst kommt, mahlt zuerst"" reserviert sind.",1.5082745552062988
030_1418,"""Der Fotograf wurde ins Ronald Reagan UCLA Medical Center transportiert, wo er anschließend starb. Berichten zufolge war er in seinen 20ern. In einer Erklärung sagte Bieber: '[w]ährend ich nicht anwesend war und nicht direkt an diesem tragischen Unfall beteiligt war, sind meine Gedanken und Gebete bei der Familie des Opfers.' Die Unterhaltungsnachrichtenseite TMZ versteht, dass der Fotograf sein Fahrzeug auf der anderen Seite des Sepulveda Boulevards anhielt und versuchte, Fotos von der Polizeikontrolle zu machen, bevor er die Straße überquerte und fortfuhr, was den Polizeibeamten der California Highway Patrol, der die Verkehrskontrolle durchführte, veranlasste, ihn zweimal zurück über die Straße zu beordern. Laut Polizei ist es unwahrscheinlich, dass der Fahrer des Fahrzeugs, das den Fotografen angefahren hat, mit strafrechtlichen Anklagen konfrontiert wird.""",1.6659455299377441
030_1673,"Jerusalem ist die Hauptstadt und größte Stadt Israels, obwohl die meisten anderen Länder und die Vereinten Nationen sie nicht als Hauptstadt Israels anerkennen. Die antike Stadt in den judäischen Hügeln hat eine faszinierende Geschichte, die sich über Tausende von Jahren erstreckt. Die Stadt ist heilig für die drei monotheistischen Religionen - Judentum, Christentum und Islam - und dient als spirituelles, religiöses und kulturelles Zentrum. Aufgrund der religiösen Bedeutung der Stadt und insbesondere der vielen Stätten im Gebiet der Altstadt ist Jerusalem eines der Haupttouristenziele in Israel. Jerusalem hat viele historische, archäologische und kulturelle Stätten sowie lebhafte und überfüllte Einkaufszentren, Cafés und Restaurants.",1.6684942245483398
030_1329,"Der olympische Goldmedaillengewinner sollte im 100m- und 200m-Freistil sowie in drei Staffeln bei den Commonwealth-Spielen schwimmen, aber aufgrund seiner Beschwerden ist seine Fitness in Frage gestellt. Er war nicht in der Lage, die Medikamente einzunehmen, die notwendig sind, um seine Schmerzen zu lindern, da sie von den Spielen verboten sind.",0.992058515548706
030_1677,"Über dem nördlichen Ende von Machu Picchu erhebt sich dieser steile Berg, der oft die Kulisse für viele Fotos der Ruinen bildet. Von unten sieht er etwas einschüchternd aus, und der Aufstieg ist steil und schwierig, aber die meisten durchschnittlich fitten Personen sollten es in etwa 45 Minuten schaffen können. Steinige Stufen sind entlang des Großteils des Weges verlegt, und in den steileren Abschnitten bieten Stahlkabel ein unterstützendes Handlauf. Das gesagt, erwarten Sie, außer Atem zu sein, und seien Sie vorsichtig in den steileren Bereichen, insbesondere wenn es nass ist, da es schnell gefährlich werden kann. Es gibt eine winzige Höhle nahe dem Gipfel, die durchquert werden muss; sie ist ziemlich niedrig und ein recht enges Durchkommen.",1.5641705989837646
030_1080,"Der Beginn Taiwans geht auf das 15. Jahrhundert zurück, als europäische Seefahrer dort vorbeifuhren und den Namen der Insel als Ilha Formosa bzw. schöne Insel dokumentierten. 1624 gründet die Niederländische Ostindien-Kompanie eine Niederlassung im Südwesten Taiwans, leitet damit einen Wandel in den Getreideanbaumethoden der Ureinwohner ein und beschäftigt chinesische Arbeiter auf ihren Reis- und Zuckerplantagen. Im Jahr 1683 übernehmen Streitkräfte der Qing-Dynastie (1644-1912) die Kontrolle über Taiwans westliche und nördliche Küstenregionen und erklärten im Jahr 1885 Taiwan zur Provinz des Qing-Reiches. 1895 unterzeichnete die Regierung der Qing-Dynastie nach der Niederlage im ersten Chinesisch-Japanischen Krieg (1894-1895) den Vertrag von Shimonoseki, in dem sie die Souveränität über Taiwan an Japan abtrat, welches die Insel bis 1945 regierte.",1.8017547130584717
030_1416,"Während die Behörden sich über die Glaubwürdigkeit der Bedrohung unsicher sind, wurde die Schließung auf Drängen des FBI von der Maryland Transportation Authority beschlossen. Muldenkipper wurden eingesetzt, um die Eingänge zu den Röhren zu blockieren, und die Unterstützung von 80 Polizisten war vor Ort, um Autofahrer zu Umleitungen zu leiten. Es wurden keine erheblichen Verkehrsverzögerungen auf dem Beltway, der alternativen Route der Stadt, gemeldet.",1.0027563571929932
030_1110,"Luxemburg hat eine lange Geschichte, aber seine Unabhängigkeit datiert aus dem Jahr 1839. Die heutigen Teile Belgiens waren früher Teil Luxemburgs, wurden jedoch nach der Belgischen Revolution in den 1830er Jahren belgisch. Luxemburg hat immer versucht, ein neutrales Land zu bleiben, wurde jedoch sowohl im Ersten als auch im Zweiten Weltkrieg von Deutschland besetzt. 1957 wurde Luxemburg Gründungsmitglied der Organisation, die heute als Europäische Union bekannt ist.",1.0717980861663818
030_1553,"Die Amtssprachen Barcelonas sind Katalanisch und Spanisch. Etwa die Hälfte der Menschen bevorzugt es, Katalanisch zu sprechen, eine große Mehrheit versteht es, und fast jeder kennt Spanisch. Die meisten Schilder sind jedoch nur auf Katalanisch angegeben, da es gesetzlich als erste Amtssprache festgelegt ist. Dennoch wird Spanisch auch in öffentlichen Verkehrsmitteln und anderen Einrichtungen weit verbreitet verwendet. Regelmäßige Durchsagen in der U-Bahn werden nur auf Katalanisch gemacht, aber unvorhergesehene Störungen werden von einem automatisierten System in einer Vielzahl von Sprachen, einschließlich Spanisch, Englisch, Französisch, Arabisch und Japanisch, angekündigt.",2.2776827812194824
030_1333,"Der unbemannte Mondorbiter Chandrayaan-1 schleuderte seine Mondimpaktsonde (MIP) ab, die mit 1,5 Kilometern pro Sekunde (3000 Meilen pro Stunde) über die Oberfläche des Mondes raste und erfolgreich in der Nähe des südlichen Mondpols aufschlug. Neben drei wichtigen wissenschaftlichen Instrumenten trug die Mondsonde auch das Bild der indischen Nationalflagge, das auf allen Seiten gemalt war.",1.2274582386016846
030_1291,"In der kroatischen Hauptstadt Zagreb geboren, erlangte Bobek Ruhm, während er für Partizan Belgrad spielte. Er trat 1945 bei und blieb bis 1958. Während seiner Zeit im Team erzielte er 403 Tore in 468 Einsätzen. Niemand sonst hat jemals mehr Einsätze oder Tore für den Verein erzielt als Bobek. Im Jahr 1995 wurde er zum besten Spieler in der Geschichte von Partizan gewählt.",0.9731831550598145
030_1021,"Der Nachteil von Zoomobjektiven besteht darin, dass die fokale Komplexität und die Anzahl der Linsen-Elemente, die erforderlich sind, um einen Bereich von Brennweiten zu erreichen, viel größer ist als bei Festbrennweiten. Dies wird zunehmend weniger problematisch, da Objektivhersteller höhere Standards in der Objektivproduktion erreichen. Dies hat es Zoomobjektiven ermöglicht, Bilder von einer Qualität zu produzieren, die mit der von Objektiven mit fester Brennweite vergleichbar ist. Ein weiterer Nachteil von Zoomobjektiven ist, dass die maximale Blendenöffnung (die Geschwindigkeit) des Objektivs normalerweise geringer ist. Dies macht kostengünstige Zoomobjektive schwer zu verwenden in lichtschwachen Bedingungen ohne Blitz.",1.3481512069702148
030_1604,"Die ostafrikanischen Inseln liegen im Indischen Ozean vor der Ostküste Afrikas. Madagaskar ist bei weitem die größte und ein eigener Kontinent, wenn es um die Tierwelt geht. Die meisten der kleineren Inseln sind unabhängige Nationen oder mit Frankreich assoziiert und bekannt als Luxus-Strandresorts. Die Araber brachten auch den Islam in die Länder, der sich in großem Maße auf den Komoren und Mayotte ausbreitete. Der europäische Einfluss und der Kolonialismus begannen im 15. Jahrhundert, als der portugiesische Entdecker Vasco da Gama die Kaproute von Europa nach Indien fand.",1.3898370265960693
030_1234,"Batten belegte den 190. Platz auf der Liste der 400 reichsten Amerikaner von 2008 mit einem geschätzten Vermögen von 2,3 Milliarden US-Dollar. Er schloss 1950 sein Studium am College of Arts & Sciences der University of Virginia ab und war ein bedeutender Spender für diese Institution.",0.8334472179412842
030_1375,"Ein Autobombenanschlag detonierte gestern Morgen am Polizeihauptquartier in Gaziantep, Türkei, und tötete zwei Polizisten und verletzte mehr als zwanzig weitere Personen. Das Büro des Gouverneurs teilte mit, dass neunzehn der Verletzten Polizisten waren. Die Polizei sagte, sie vermute einen mutmaßlichen Daesh (ISIL) Militanten als Verantwortlichen für den Anschlag.",0.9718639850616455
030_1017,"Virtuelle Teams werden denselben Standards an Exzellenz wie konventionelle Teams unterworfen, aber es gibt subtile Unterschiede. Mitglieder virtueller Teams fungieren oft als Ansprechpartner für ihre unmittelbare physische Gruppe. Sie haben oft mehr Autonomie als konventionelle Teammitglieder, da sich ihre Teams je nach unterschiedlichen Zeitzonen treffen können, die von ihrem lokalen Management möglicherweise nicht verstanden werden. Das Vorhandensein eines echten „unsichtbaren Teams“ (Larson und LaFasto, 1989, S. 109) ist ebenfalls ein einzigartiges Merkmal eines virtuellen Teams. Das „unsichtbare Team“ ist das Managementteam, dem jedes der Mitglieder Bericht erstattet. Das unsichtbare Team legt die Standards für jedes Mitglied fest.",1.3373959064483643
030_1183,"""Die Passagiere erhielten Wasser, während sie bei 90°F (32°C) Hitze warteten. Feuerwehrhauptmann Scott Kouns sagte: """"Es war ein heißer Tag in Santa Clara mit Temperaturen in den 90ern. Jede Zeit, die man auf einer Achterbahn feststeckt, wäre unangenehm, um es milde auszudrücken, und es dauerte mindestens eine Stunde, um die erste Person von der Fahrt zu bekommen.""""""",1.030679702758789
030_1141,"Die Oberfläche des Mondes besteht aus Gestein und Staub. Die äußere Schicht des Mondes wird als Kruste bezeichnet. Die Kruste ist auf der erdzugewandten Seite etwa 70 km dick und auf der abgewandten Seite 100 km dick. Sie ist unter den Maria dünner und unter den Hochländern dicker. Es könnte mehr Maria auf der erdzugewandten Seite geben, weil die Kruste dünner ist. Es war einfacher für Lava, an die Oberfläche zu gelangen.",1.0677061080932617
030_1448,"Wissenschaftler haben Landformen entdeckt, die die Oberfläche des Mondes bedecken und als lobate scarps bezeichnet werden, die offenbar durch das sehr langsame Schrumpfen des Mondes entstanden sind. Diese Scarps wurden überall auf dem Mond gefunden und scheinen minimal verwittert zu sein, was darauf hindeutet, dass die geologischen Ereignisse, die sie geschaffen haben, relativ neu sind. Diese Theorie widerspricht der Behauptung, dass der Mond völlig frei von geologischer Aktivität ist.",1.1029465198516846
